candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
O4-B4-FIR-C014,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,toluene density,トルエンの液体の比重について、モデルSDSに合うものはどれか。,約1.8である,約0.866で1より小さい,約3.1である,約0.10である,B,トルエンのモデルSDSでは比重は0.866（20℃/4℃）とされている。,O4-MHLW-SDS-TOLUENE,2013-02-22,SDS 第9項 物理的及び化学的性質（比重）,トルエンの比重は約0.866で1より小さい。,トルエン液体の比重は蒸気密度3.1と同じである。,toluene liquid -> distinguish liquid relative density from vapor density,W1 Tier B; misconception targets liquid/vapor density confusion.,
O4-B4-FIR-C015,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,benzene flash point,ベンゼンの引火点として、2023年改訂モデルSDSに示される値はどれか。,約25℃,約13℃,約-11℃,約80℃,C,ベンゼンのモデルSDSでは引火点は-11℃（Closed cup）とされている。,O4-MHLW-SDS-BENZENE,2023-03-31,SDS 第9項 物理的及び化学的性質（引火点）,ベンゼンの引火点は約-11℃である。,ベンゼンの引火点は沸点80℃付近である。,benzene -> flash point -> distinguish from boiling point,W1 Tier B numeric decision.,
O4-B4-FIR-C016,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,xylene vapor density,キシレン蒸気の空気に対する相対密度として、モデルSDSに示される値に最も近いものはどれか。,0.37,0.88,1.00,3.66,D,キシレンのモデルSDSでは蒸気密度は計算値3.66とされている。,O4-MHLW-SDS-XYLENE,2015-03-31,SDS 第9項 物理的及び化学的性質（蒸気密度）,キシレン蒸気の相対密度は空気=1に対し約3.66である。,キシレン液体の比重0.88と蒸気密度は同じ値である。,xylene -> distinguish vapor density from liquid density,W1 Tier B numeric vapor-density proposition.,
O4-B4-FIR-C017,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,ethyl acetate flash point,酢酸エチルの引火点として、2020年改訂モデルSDSに示される値はどれか。,約-4℃,約37℃,約77℃,約126℃,A,酢酸エチルのモデルSDSでは引火点は-4℃（c.c.）とされている。,O4-MHLW-SDS-ETHYL-ACETATE,2020-03-13,SDS 第9項 物理的及び化学的性質（引火点）,酢酸エチルの引火点は約-4℃である。,酢酸エチルは酸という名称を含むため引火しない。,ethyl acetate -> flash point -> select -4C,W1 Tier B ester property.,
O4-B4-FIR-C018,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,ethyl acetate vapor density,酢酸エチル蒸気の空気に対する相対密度として適切なものはどれか。,約0.30,約3.04,約0.90,約11.5,B,酢酸エチルのモデルSDSでは相対ガス密度は3.04（空気=1）とされている。,O4-MHLW-SDS-ETHYL-ACETATE,2020-03-13,SDS 第9項 物理的及び化学的性質（相対ガス密度）,酢酸エチル蒸気の相対ガス密度は空気=1に対し約3.04である。,酢酸エチル液体の密度0.9003と蒸気密度は同じである。,ethyl acetate -> vapor density -> separate from liquid density,W1 Tier B density distinction.,
O4-B4-FIR-C019,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,flash point ranking,次のうち、示されたモデルSDSの引火点が最も低い物質はどれか。,エタノール（約13℃）,トルエン（約4.4℃）,ガソリン（約-45℃）,灯油（おおむね37〜65℃）,C,4物質の中ではガソリンの引火点約-45℃が最も低い。,O4-MHLW-SDS-GASOLINE,2006-05-13,SDS 第9項 物理的及び化学的性質（引火点。比較対象は登録済み各SDS第9項）,ガソリンはエタノール、トルエン、灯油より引火点が低い。,引火点は沸点の高低と同じ順序になる。,compare four registered flash points -> choose minimum,W1 Tier B cross-source decision; not wording variant of single-substance recalls.,
O4-B4-FIR-C020,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,water affinity comparison,水への溶け方の組合せとして適切なものはどれか。,ガソリンは水と混和し、エタノールは不溶,灯油もアセトンも水に不溶,ガソリンもメタノールも水に不溶,アセトンとエタノールは水への親和性が高く、ガソリンと灯油は水に不溶,D,登録済みモデルSDSではアセトンは水に易溶、エタノールは水と混和し、ガソリンと灯油は水に不溶とされている。,O4-MHLW-SDS-ACETONE,2015-03-31,SDS 第9項 物理的及び化学的性質（溶解度。比較対象は登録済みガソリン・灯油・エタノールSDS第9項）,アセトン・エタノールは水への親和性が高い一方、ガソリン・灯油は水に不溶である。,第四類液体はすべて水への溶解性が同じである。,compare water-solubility groups -> select correct grouping,W1 Tier B synthesis decision across four substances.,
O4-B4-FIR-C021,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,benzene liquid density,ベンゼンの液体密度として、2023年改訂モデルSDSに示される値に最も近いものはどれか。,約0.88 g/cm³,約1.50 g/cm³,約3.10 g/cm³,約0.10 g/cm³,A,ベンゼンのモデルSDSでは密度は約0.879 g/cm³（20℃付近）とされている。,O4-MHLW-SDS-BENZENE,2023-03-31,SDS 第9項 物理的及び化学的性質（密度及び／又は相対密度）,ベンゼンの液体密度は約0.88 g/cm³である。,ベンゼンは水より大幅に密度が大きい。,benzene -> liquid density -> compare numeric choices,W1 Tier B density property; distinct from benzene flash point.,
O4-B4-FIR-C022,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,xylene flash point,キシレンの引火点として、モデルSDSに示される値に最も近いものはどれか。,約-20℃,約25℃,約80℃,約140℃,B,キシレンのモデルSDSでは引火点は25℃（密閉式）とされている。,O4-MHLW-SDS-XYLENE,2015-03-31,SDS 第9項 物理的及び化学的性質（引火点）,キシレンの引火点は約25℃である。,キシレンの引火点は沸点113.6〜140℃とほぼ同じである。,xylene -> distinguish flash point from boiling range,W1 Tier B numeric property.,
O4-B4-FIR-C023,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,ethyl acetate liquid density,酢酸エチルの液体密度として、モデルSDSに示される値に最も近いものはどれか。,約0.09 g/cm³,約3.04 g/cm³,約0.90 g/cm³,約2.0 g/cm³,C,酢酸エチルのモデルSDSでは密度は0.9003 g/cm³（20℃）とされている。,O4-MHLW-SDS-ETHYL-ACETATE,2020-03-13,SDS 第9項 物理的及び化学的性質（密度及び／又は相対密度）,酢酸エチルの液体密度は約0.90 g/cm³である。,酢酸エチルの液体密度は相対ガス密度3.04と同じである。,ethyl acetate -> distinguish liquid density from vapor density,W1 Tier B density distinction.,
O4-B4-FIR-C024,AI_PRE_ACCEPT,otsu4_fire,性質・消火,O4-FIR-KT-PROPERTIES,diethyl ether flammability,ジエチルエーテルの危険有害性として、厚生労働省モデルラベルに合うものはどれか。,不燃性液体である,酸化性固体である,水との接触だけで必ず爆発する,極めて引火性の高い液体及び蒸気である,D,厚生労働省モデルラベルでは、ジエチルエーテルは極めて引火性の高い液体及び蒸気として示されている。,O4-MHLW-LABEL-DIETHYL-ETHER,2026-08-25-retrieved,モデルラベル「危険有害性情報」,ジエチルエーテルは極めて引火性の高い液体及び蒸気である。,エーテルは揮発しやすいが引火性は低い。,identify diethyl ether -> read hazard statement -> extreme flammability,W1 Tier A; label-backed property distinct from numeric SDS questions.,
