candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
B6-OPS-C011,RELEASED,drone_operations,Operations,B6-OPS-KT11,preflight sleep deprivation,操縦者は前夜ほとんど眠れず、数日間の疲労も蓄積しているが、まだ当日の操縦ミスは起こしていない。飛行開始前の判断として教則に最も合うものはどれか。,操作ミスが起きていないので予定どおり飛行を開始する,睡眠不足や疲労が蓄積した状態では操縦しない,自動操縦を使えば睡眠不足を考慮する必要はない,,B,教則は、前日に十分な睡眠を取り、睡眠不足や疲労が蓄積した状態で操縦しないなど体調管理に努めるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.2.7②「体調管理」（教則表示ページ5 / PDF viewer 11）,前日に十分な睡眠を取り、睡眠不足や疲労が蓄積した状態では操縦しない。,飛行前に疲労を自覚していても、まだ操作ミスが起きていなければ開始してよい。,preflight accumulated fatigue/sleep debt -> launch decision -> do not begin operation,Tier B。parent=fatigue risk management。distinct axes=flight phase/reasoning path。Q003は複数飛行中に疲労が生じた後の時間管理。本問は開始前から睡眠不足・蓄積疲労があるgo/no-goを問う。,DRONE-Q-000207
B6-OPS-C012,RELEASED,drone_operations,Operations,B6-OPS-KT12,permission document carriage,許可・承認を受けて特定飛行を行う。許可書・承認書はすでに交付されている。飛行時の携行として教則に最も合うものはどれか。,DIPSで確認できるため書面は一切携行しない,許可書又は承認書の原本又は写しを携行する,技能証明書だけあれば許可書・承認書は携行しない,,B,教則は、特定飛行を行う際、許可書又は承認書が交付されている場合には、その原本又は写しを携行するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.2.8「技能証明書等の携帯」（教則表示ページ5 / PDF viewer 11）,特定飛行では許可書又は承認書の原本又は写しを携行する。,DIPS上で許可・承認を確認できれば、許可書・承認書の原本又は写しは携行不要である。,specific flight -> required documentary evidence -> carry permission/approval document,Tier A。Q111は技能証明書と飛行日誌の携行を問う。許可書・承認書そのものの携行は未出。,DRONE-Q-000208
B6-OPS-C013,RELEASED,drone_operations,Operations,B6-OPS-KT13,oral permission evidence,特定飛行について口頭で許可を受けたが、まだ許可書は交付されていない。この状態で飛行する際の備えとして教則に最も合うものはどれか。,書面がないので許可に関する情報は何も保持しなくてよい,許可等の年月及び番号を回答できるようにしておく,許可番号は飛行後に確認できればよく、飛行時には不要である,,B,教則は、口頭で許可等を受け、まだ許可書又は承認書の交付を受けていない場合、許可等の年月及び番号を回答できるようにしておくとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.2.8「技能証明書等の携帯」（教則表示ページ5 / PDF viewer 11）,口頭で許可等を受け、書面未交付の場合は許可等の年月及び番号を回答できるようにする。,口頭許可なら、書面が交付されるまで許可年月や番号を把握する必要はない。,specific flight + oral permission + document not issued -> retain date/number evidence,Tier A。Q111/Q175は携行物・申請時期。本問の口頭許可かつ書面未交付という証拠保持branchは未出。,DRONE-Q-000209
B6-OPS-C014,RELEASED,drone_operations,Operations,B6-OPS-KT14,collision avoidance system overtrust,衝突防止装置を搭載した無人航空機で飛行する。操縦者は「装置があるので鳥や周囲の障害物を自分で監視する必要は少ない」と考えている。教則に最も合うものはどれか。,衝突防止装置を過信せず、鳥等にも注意して周囲を監視する,衝突防止装置が正常なら鳥や周囲障害物の監視は装置に任せる,装置があれば補助者や操縦者による周囲監視は飛行前だけでよい,,A,教則は、衝突防止装置を搭載する機体もあるが装置を過信せず、鳥等にも注意を要し、周囲の監視が最大の安全対策であるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.2.9(2)「監視の実施」（教則表示ページ5 / PDF viewer 11）,衝突防止装置を搭載していても過信せず、鳥等を含む周囲監視を最大の安全対策として継続する。,衝突防止装置があれば、鳥や周囲障害物の目視監視を大幅に省略できる。,automation aid present -> residual detection limits -> maintain active surveillance,Tier A。Q170は監視項目の一般セット。本問は衝突防止装置の過信というautomation-biasと残存hazardを問う。,DRONE-Q-000210
B6-OPS-C015,AI_PRE_ACCEPT,drone_operations,Operations,B6-OPS-KT15,assistant information-sharing latency,補助者を配置する飛行で、人数・配置・担当範囲は決めたが、飛行中にどの情報をどの手段で共有するかは決めていない。教則に沿う対応として最も適切なものはどれか。,担当範囲が決まっていれば情報共有方法は飛行中にその都度決める,情報共有方法も事前に確認し、状況把握の誤解や伝達の遅れを防ぐ,補助者から操縦者への情報共有は異常発生後だけ行う,,B,教則は、補助者を配置する場合には情報共有の方法についても事前に確認し、状況把握における誤解や伝達の遅れなどがないよう配慮するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.2.9(2)「監視の実施」（教則表示ページ5 / PDF viewer 11）,補助者配置時は情報共有方法を事前確認し、状況把握の誤解や伝達遅延を防ぐ。,補助者の担当範囲だけ決めれば、具体的な情報共有方法は飛行中に決めてもよい。,assistant used -> communication channel/protocol -> prevent misunderstanding/delay during monitoring,Tier B。parent=pilot-assistant coordination。distinct axes=flight phase/causal mechanism。Q089は人数・配置・担当・異常対応・連絡手段の事前coordination。本問は監視中の誤解・伝達遅延という情報共有品質をisolated testする。,
B6-OPS-C016,RELEASED,drone_operations,Operations,B6-OPS-KT16,non-specific-flight log recommendation,航空法上の特定飛行に該当しないカテゴリーIの飛行を行った。飛行日誌について教則に最も合うものはどれか。,特定飛行でないため、飛行日誌へ記載することには意味がない,特定飛行でなくても、飛行日誌に記載することが望ましい,特定飛行でない場合は飛行日誌への記載が禁止されている,,B,教則は、特定飛行では飛行記録等を遅滞なく飛行日誌に記載し、特定飛行に該当しない飛行の場合でも飛行日誌に記載することが望ましいとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.2.10(3)「飛行日誌の作成」（教則表示ページ6 / PDF viewer 12）,特定飛行でなくても飛行日誌への記載が望ましい。,飛行日誌は特定飛行だけに関係し、カテゴリーI等では記録する意味がない。,not a specific flight -> statutory must boundary absent -> recommended safety record remains,Tier B。parent=flight-log recording obligation。distinct axes=decision boundary/reasoning path。Q042は特定飛行での必須記録。本問は非特定飛行側の推奨境界を問う。,DRONE-Q-000211
B6-OPS-C017,RELEASED,drone_operations,Operations,B6-OPS-KT17,record inadequate risk response,飛行は事故なく終了したが、操縦者は「途中で行ったリスク対策は不十分だった」と感じた。飛行後の記録として教則に最も合うものはどれか。,事故がなかったため、不十分だった対応は記録しない,今後の飛行に備え、不十分と感じたリスク対応を記録することが望ましい,リスク対応の記録は事故が発生した場合に限る,,B,教則は、リスクに対する対応が不十分と感じた場合、今後の飛行に備えた記録も行うことが望ましいとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.2.10(3)「飛行日誌の作成」（教則表示ページ6 / PDF viewer 12）,リスク対応が不十分と感じた場合は、今後の飛行に備えてその内容を記録することが望ましい。,事故に至らなければ、不十分だったリスク対応を飛行後に記録する必要はない。,near-miss/insufficient control -> learning evidence -> record for future planning,Tier A。Q039/Q042は点検・必須飛行日誌項目。本問は不十分だったrisk controlのlearning recordを問う。,DRONE-Q-000212
B6-OPS-C018,RELEASED,drone_operations,Operations,B6-OPS-KT18,accident flight-log preservation,無人航空機の事故が発生し、負傷者対応と現場の危険防止措置は完了した。原因究明と再発防止のために教則が求めるものはどれか。,飛行ログ等の記録を残す,事故後は飛行ログを削除し、機体の外観だけを保存する,原因は関係機関が調べるため、操縦者側では記録を残さない,,A,教則は、事故の原因究明と再発防止のために、飛行ログ等の記録を残すとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.3.1「事故を起こしたら」③（教則表示ページ6 / PDF viewer 12）,事故原因究明と再発防止のため、飛行ログ等の記録を残す。,事故後は機体を回収できれば、飛行ログ等の記録は保存しなくてよい。,accident occurred -> investigation/recurrence prevention -> preserve operational evidence,Tier A。Q052/Q087は事故直後の救護・危険防止・報告。本問は原因究明・再発防止の証拠保存を問う。,DRONE-Q-000213
B6-OPS-C019,RELEASED,drone_operations,Operations,B6-OPS-KT19,police fire authority notification,無人航空機の飛行で第三者が負傷する事故が発生した。救護と危険防止措置を行った後の通報先として、教則に最も合うものはどれか。,国土交通大臣への報告だけを行い、警察署や消防署等には連絡しない,事故内容に応じて直ちに警察署・消防署・その他必要な機関等へ連絡し、国土交通大臣にも報告する,保険会社へ連絡すれば、関係機関や国土交通大臣への連絡・報告は不要である,,B,教則は、人の死傷、第三者物件の損傷、機体紛失、航空機との衝突・接近事案等では、事故内容に応じて直ちに警察署、消防署、その他必要な機関等へ連絡するとともに、国土交通大臣に報告するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.3.2「通報先」（教則表示ページ6 / PDF viewer 12）,対象事故・事案では内容に応じ警察署・消防署・必要機関へ直ちに連絡し、国土交通大臣にも報告する。,国土交通大臣への報告だけ行えば、警察・消防等への直ちの連絡は不要である。,specified accident/event -> choose immediate emergency recipient(s) + aviation authority reporting,Tier B。parent=accident notification/reporting。distinct axes=decision boundary/response recipients。Q052は飛行中止・救護・危険防止・MLIT報告。本問は警察/消防/必要機関というrecipient branchを問う。,DRONE-Q-000214
B6-OPS-C020,RELEASED,drone_operations,Operations,B6-OPS-KT20,Level 3.5 insurance condition,総重量10kgの無人航空機でレベル3.5飛行に該当するカテゴリーII飛行を行う。第三者賠償責任保険について、教則に最も合うものはどれか。,25kg未満なので、レベル3.5飛行でも十分な第三者賠償責任保険への加入は求められない,25kg未満でもレベル3.5飛行に該当するため、不測の事態に十分な補償が可能な第三者賠償責任保険への加入が求められる,レベル3.5飛行では機体保険だけ加入すればよい,,B,教則第5版は、カテゴリーII飛行のうち、総重量25kg以上の機体を飛行させる場合又はレベル3.5飛行の場合に、不測の事態に十分な補償が可能な第三者賠償責任保険への加入を求めている。したがって25kg未満でもレベル3.5の条件が独立に該当する。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第2章 2.3.3「保険」（教則表示ページ6 / PDF viewer 12）,総重量25kg未満でも、レベル3.5飛行に該当するカテゴリーII飛行では十分な第三者賠償責任保険加入が求められる。,25kg未満ならレベル3.5飛行でも当該保険要件の対象外である。,Category II -> not 25kg+ -> evaluate independent Level 3.5 branch -> insurance still required,Tier B。parent=specified Category II liability insurance requirement。distinct axes=decision boundary/condition branch。Q194は26kgという25kg+ branch。本問は10kgでもLevel3.5という独立OR branchを問う。,DRONE-Q-000215
