candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
B8-SYS-C011,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT11,multipath recovery action,山や建物によるマルチパスの影響で電波が弱くなり、一時的に操縦不能になった。教則が示す復帰の試みとして最も適切なものはどれか。,送信機をできるだけ低い位置に置き、アンテナの向きを固定する,送信機をできるだけ高い位置に持ち、アンテナの向きを変えて復帰を試みる,マルチパスでは送信機の位置やアンテナ向きを変えても影響しないため、そのまま待つ,,B,教則は、マルチパスで電波が弱くなり一時的に操縦不能となった場合、送信機をできるだけ高い位置に持ち、アンテナの向きを変えて操縦の復帰を試みるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.5「電波」(1)2)マルチパス（教則表示ページ47 / PDF viewer 52）,マルチパス起因の一時的操縦不能では、送信機を高くしアンテナ方向を変えて復帰を試みる。,マルチパスで一時的に操縦不能になったら、送信機の位置・アンテナ向きを変えても復帰には影響しない。,identify multipath-related weak link -> alter transmitter height/orientation -> attempt control recovery,Tier B。parent=multipath can weaken the control link。distinct axes=response_sequence_or_priority + reasoning_path。Q075はマルチパスの機序と結果を問うが、本問は発生後の具体的復帰行動を問う。,
B8-SYS-C012,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT12,RTK/DGPS accuracy advantage,GNSS測位の精度について、単独GPS測位とRTK・DGPSを比較した教則の説明として最も適切なものはどれか。,受信機1台の単独GPS測位は数十m程度で、RTK・DGPSでは数cm～数mレベルの高精度測位が可能である,単独GPS測位が数cmレベルで、RTK・DGPSは数十m程度に低下する,どの方式も原理上同じ精度で、受信機構成による差はない,,A,教則は、GPS受信機1台の単独測位は数十mの精度であり、固定局と移動局を用いるRTKやDGPSでは数cm～数mレベルの高精度測位が可能としている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.5「GNSS」(2)GNSSとRTKの精度（教則表示ページ50 / PDF viewer 55）,単独GPS測位は数十m程度、RTK・DGPSは数cm～数mレベルの高精度測位が可能である。,RTKやDGPSを用いても、単独GPS測位と同じ数十m程度の精度にとどまる。,positioning architecture -> single receiver versus differential/reference receiver -> expected accuracy class,Tier A。Q015は必要衛星数、Q077は自動操縦で高精度測位が必要なことを扱う。本問は単独測位とRTK/DGPSの精度階級比較を問う。,
B8-SYS-C013,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT13,GNSS receiver installation environment,GNSS受信機の機体への設置位置を決める際、教則上考慮すべき事項として最も適切なものはどれか。,機体に固定できればよく、周囲の地形や障害物は考慮しない,周囲の地形や障害物の状況を考慮して設置する,機体の重心から最も遠い位置に設置することだけを基準にする,,B,教則は、GNSS受信機は周囲の地形や障害物の状況を考慮して設置する必要があるとしている。受信環境はマルチパスやノイズ等によって測位精度に影響する。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.5「GNSS」(3)GNSSを使用した飛行における注意事項（教則表示ページ50 / PDF viewer 55）,GNSS受信機は、周囲の地形や障害物の状況を考慮して設置する。,GNSS受信機の設置位置は機体上で固定できればよく、周囲の地形・障害物による受信環境は考慮不要である。,GNSS receiver installation -> local obstruction/multipath environment -> choose placement considering terrain/obstacles,Tier A。Q014/Q016/Q017はマルチパスやWaypoint誤差など運用中の影響を扱う。本問は受信環境を考慮した予防的な設置判断を問う。,
B8-SYS-C014,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT14,GNSS vertical accuracy limitation,GNSSの位置精度について、水平方向と高度方向を比較した一般的な傾向として教則に合うものはどれか。,高度方向の方が水平方向より誤差が小さい,水平方向と高度方向の誤差は常に同じである,水平方向に比べ高度方向の誤差が大きい,,C,教則は、一般にGNSSの位置精度は水平方向に比べ高度方向の誤差が大きくなるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.5「GNSS」(3)GNSSを使用した飛行における注意事項（教則表示ページ50 / PDF viewer 55）,一般にGNSSの位置精度は、水平方向より高度方向の誤差が大きい。,GNSSは水平位置より高度方向の方が一般に高精度である。,GNSS error dimension -> compare horizontal versus vertical -> recognize larger altitude error,Tier A。Q014/Q017/Q077はGNSS誤差の原因・Waypoint影響・高精度測位の必要性。本問は水平と高度方向の精度差を問う。,
B8-SYS-C015,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT15,LiPo storage short-circuit prevention,飛行後にリチウムポリマーバッテリーを保管する。短絡による発火を防ぐ扱いとして、教則に最も合うものはどれか。,機体コネクタとバッテリーを接続したままにし、端子保護は不要である,端子が短絡しないよう注意し、機体コネクタとバッテリーを接続したままにしない,保管中は飛行しないため、短絡対策は充電時だけ行えばよい,,B,教則は、LiPoは短絡すると発火する危険があるため端子の短絡を防ぎ、機体コネクタとバッテリーを接続したままにしないとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.6「リチウムポリマーバッテリーの保管方法」（教則表示ページ50-51 / PDF viewer 55-56）,LiPo保管時は端子短絡を防ぎ、機体コネクタとバッテリーを接続したままにしない。,飛行していない保管中なら機体コネクタとLiPoを接続したままでも短絡火災リスク管理上問題ない。,post-operation storage -> prevent conductive short path -> disconnect aircraft connector and protect terminals,Tier B。parent=LiPo short circuit can cause fire。distinct axes=scenario_state_or_flight_phase + response_sequence_or_priority + decision_boundary_or_exception。Q072は短絡発生後の危険を問う。本問は保管時・接続状態という予防境界で、端子短絡防止と機体コネクタ切離しを判断させる。,
B8-SYS-C016,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT16,LiPo fire-resistant storage,リチウムポリマーバッテリーを保管する容器・周辺状態について、教則に最も合うものはどれか。,万一発火しても安全を保てる不燃性ケースに入れ、突起物で傷つかない状態にする,端子を保護していれば、可燃性の袋に入れて突起物と接触する状態でもよい,放熱のため金属製の尖った工具と密着させて保管する,,A,教則は、LiPoを万一発火しても安全を保てる不燃性ケースに入れ、突起物が当たってバッテリーを傷つけない状態で保管するよう示している。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.6「リチウムポリマーバッテリーの保管方法」（教則表示ページ51 / PDF viewer 56）,LiPoは不燃性ケースに入れ、突起物で傷つかない状態で保管する。,LiPoは端子だけ保護すれば、可燃性の容器や突起物が接触する状態でも安全に保管できる。,LiPo storage -> residual fire/mechanical-damage hazards -> fire-resistant case and puncture protection,Tier A。Q032は長期保管の充電率、Q033は膨張時交換、Q167は衝撃後の発火リスク。本問は不燃性ケースと損傷防止という保管設備・状態を問う。,
B8-SYS-C017,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT17,LiPo high-temperature storage limit,リチウムポリマーバッテリーの保管環境が36℃になる見込みである。教則に基づく判断として最も適切なものはどれか。,35℃を超える高温環境なので、その環境では保管しない,充電率が60%なら35℃を超えても保管してよい,飛行中でなければ保管温度に上限はない,,A,教則は、LiPoを高温（35℃超）になる環境で保管しないとしている。36℃はこの境界を超える。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.6「リチウムポリマーバッテリーの保管方法」（教則表示ページ51 / PDF viewer 56）,LiPoは35℃を超える高温環境で保管しない。,LiPoの保管温度は充電率だけ管理すればよく、35℃を超えても問題ない。,storage environment -> temperature threshold >35C -> reject storage condition,Tier A。Q032は長期保管時の充電率、Q045は低温飛行時の航続時間。本問は明示された高温保管境界35℃超を問う。,
B8-SYS-C018,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT18,business LiPo disposal,事業で使用したリチウムポリマーバッテリーを廃棄する。教則に最も合う処理はどれか。,家庭用と同じ一般ごみとして任意に捨てる,法律に則り産業廃棄物として廃棄する,事業用であっても廃棄規則はなく、放電だけすればよい,,B,教則は、無人航空機運航で生じる廃棄物は各自治体のルールに従い、事業で用いたLiPoを廃棄する場合は法律に則り産業廃棄物として廃棄するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.6「リチウムポリマーバッテリーの廃棄方法」（教則表示ページ51 / PDF viewer 56）,事業で用いたLiPoは、法律に則り産業廃棄物として廃棄する。,事業用LiPoも家庭用と同じ一般ごみとして任意に廃棄できる。,spent LiPo -> identify business-use waste stream -> industrial-waste disposal under law,Tier A。Q032/Q033は保管・交換を扱う。現行canonicalに事業用LiPoの廃棄区分を直接判定させる問題はない。,
B8-SYS-C019,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT19,winch suspended-load dynamics,物件投下用のウインチ機構で物件を吊り下げて飛行・投下する場合、教則上特に注意すべきものはどれか。,投下装置が正常なら、吊り下げ物の揺れや投下前後の重心変化は考慮不要である,物件の揺れと、投下前後の重心の変化に注意する,ウインチ使用時は飛行速度だけを一定にすれば重心変化を無視できる,,B,教則は、物件投下用のウインチ機構で吊り下げる場合、物件の揺れと投下前後の重心変化に注意しなければならないとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.4「物件投下のために装備される機器」（教則表示ページ46 / PDF viewer 51）,ウインチで物件を吊り下げる場合は、物件の揺れと投下前後の重心変化に注意する。,ウインチで物件を吊り下げる場合、投下装置が正常なら物件の揺れや投下前後の重心変化は飛行特性上考慮不要である。,winch-suspended payload -> pendulum motion plus mass-location/removal change -> manage stability before/after release,Tier B。parent=payload-drop equipment requires device-specific safe handling。distinct axes=aircraft_or_operation_applicability + scenario_state_or_flight_phase + reasoning_path。Q073は一般的な投下装置の搭載・手順、Q069は静的なペイロード重心。本問はウインチ吊下げの動的揺れと投下前後の重心変化を問う。,
B8-SYS-C020,READY_FOR_ID,drone_systems,Systems,B8-SYS-KT20,agricultural spray-device operating envelope,無人航空機の農薬散布装置を使用する際の運用として、教則に最も合うものはどれか。,散布量が合っていれば、定められた飛行速度・高度や風の影響は考慮しなくてよい,装置に定められた飛行速度・高度などを守り、風などで対象区域外へ飛散させないよう注意する,対象区域外への飛散は地上作業だけの問題なので、飛行条件とは無関係である,,B,教則は、農薬散布装置には決められた飛行速度・飛行高度など使用の詳細があり、風などの影響で対象区域外へ農薬を飛散させないよう注意するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第4章 4.4「物件投下のために装備される機器」（教則表示ページ46 / PDF viewer 51）,農薬散布装置は定められた飛行速度・高度等を守り、風などによる対象区域外への飛散を防ぐ。,農薬散布装置は散布量だけ合えば、メーカー等が定める飛行速度・高度や風による区域外飛散を考慮しなくてよい。,agricultural dispensing device -> prescribed speed/altitude envelope + wind drift risk -> operate within both constraints,Tier A。Q073は一般的な物件投下装置、Q050/Q107は農薬散布に関する法令・手続論点。本問は散布装置固有の飛行速度・高度の使用条件と区域外飛散防止を問う。,
