candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
O4-B3-LAW-C011,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,repair after complete removal,危険物が残存しているおそれのある設備を修理する場合、政令上適切な方法はどれか。,その場で直ちに分解する,火気を使わなければ残存したまま修理する,安全な場所で危険物を完全に除去した後に修理する,水をかけながらなら残存したまま修理できる,C,政令第24条第10号は、危険物が残存または残存のおそれがある設備等の修理を、安全な場所で危険物を完全に除去した後に行うことを定めている。,O4-LAW-2,2026-08-25,危険物の規制に関する政令 第24条第10号,危険物が残存又は残存のおそれのある設備等の修理は、安全な場所で完全除去後に行う。,火気を使わなければ危険物を残したまま修理できる。,repair need -> residual hazardous material risk -> move to safe place/remove completely -> repair,B3 Tier A; repair-precondition proposition.,
O4-B3-LAW-C012,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,container suitability and integrity,危険物を収納する容器として、政令上適切なものはどれか。,材質は問わず破損していても密閉できればよい,腐食していても漏れが見えなければよい,危険物の性質に適応しなくても二重包装ならよい,危険物の性質に適応し、破損・腐食・裂け目等がないもの,D,政令第24条第11号は、危険物の性質に適応し、破損、腐食、裂け目等がない容器を用いることを定めている。,O4-LAW-2,2026-08-25,危険物の規制に関する政令 第24条第11号,危険物容器は性質に適応し、破損・腐食・裂け目等がないものを用いる。,密閉できれば腐食した容器でも使用できる。,container selection -> material compatibility + physical integrity -> acceptable container,B3 Tier A; container-integrity proposition.,
O4-B3-LAW-C013,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,rough container handling,危険物を収納した容器の取扱いとして、政令上適切なものはどれか。,転倒・落下・衝撃・引きずり等の粗暴な行為をしない,金属容器なら引きずってよい,短距離なら投げ渡してよい,空間が狭ければ横倒しで転がしてよい,A,政令第24条第12号は、危険物を収納した容器をみだりに転倒・落下させたり、衝撃を加えたり、引きずる等の粗暴な行為をしないことを定めている。,O4-LAW-2,2026-08-25,危険物の規制に関する政令 第24条第12号,危険物容器を転倒・落下・衝撃・引きずり等の粗暴な方法で扱わない。,金属製容器なら引きずってもよい。,container handling -> avoid mechanical abuse -> prevent damage/release,B3 Tier A; handling-behavior proposition.,
O4-B3-LAW-C014,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,spark prevention in vapor-risk area,可燃性蒸気が漏れ、または滞留するおそれのある場所での作業として、政令上適切なものはどれか。,裸火だけ避ければ火花を出す工具は使える,電気接続は仮接続でよい,電線と電気器具を完全に接続し、火花を発する機械器具・工具・履物等を使用しない,換気扇があれば火花対策は不要である,C,政令第24条第13号は、可燃性液体・蒸気・ガスが漏れまたは滞留するおそれのある場所等で、電線と電気器具を完全に接続し、火花を発する機械器具・工具・履物等を使用しないことを定めている。,O4-LAW-2,2026-08-25,危険物の規制に関する政令 第24条第13号,可燃性液体・蒸気等の漏えい滞留のおそれがある場所では完全な電気接続とし、火花発生源を使用しない。,裸火だけ避ければ火花を発する工具は使用できる。,flammable vapor risk -> secure electrical connections -> eliminate spark sources,B3 Tier A; vapor/spark causal safety boundary.,
O4-B3-LAW-C015,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,Class 4 fire and vapor controls,第四類危険物の貯蔵・取扱いについて、政令上正しいものはどれか。,水分だけを避ければ火花は問題ない,低温なら蒸気を意図的に発生させてよい,第四類には類別の共通基準がない,炎・火花・高温体との接近や過熱を避け、みだりに蒸気を発生させない,D,政令第25条第4号は、第四類危険物について炎・火花・高温体との接近または過熱を避け、みだりに蒸気を発生させないことを定めている。,O4-LAW-2,2026-08-25,危険物の規制に関する政令 第25条第4号,第四類危険物は炎・火花・高温体との接近又は過熱を避け、みだりに蒸気を発生させない。,第四類は液体なので火花や蒸気発生への配慮は不要である。,Class 4 -> identify ignition/vapor hazards -> avoid heat/sparks and unnecessary vapor generation,B3 Tier A; Class-4-specific common rule.,
O4-B3-LAW-C016,AI_PRE_ACCEPT,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,non-hazardous goods exception,屋内貯蔵所等で危険物以外の物品を一緒に貯蔵することについて、規則上正しい説明はどれか。,危険物以外は必ず自由に置ける,一定の省令上の例外に該当する場合がある,危険物以外は例外なく一切置けない,危険物取扱者がいれば無条件で置ける,B,規則第38条の4は、危険物以外の物品の貯蔵禁止について一定の例外を定めている。したがって例外の有無は規則に照らして判断する必要がある。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第38条の4,危険物以外の物品の貯蔵禁止には、省令で定める例外がある。,危険物以外の物品は例外なく同じ貯蔵所に置けない。,general prohibition -> check Rule Article 38-4 exception -> determine permitted co-storage,B3 Tier A; exception-structure question; not a specific item combination.,
O4-B3-LAW-C017,AI_PRE_ACCEPT,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,different-class co-storage exception,類を異にする危険物の同時貯蔵について、規則上正しい説明はどれか。,異なる類なら必ず同時貯蔵できる,同じ指定数量なら自由に混在できる,同時貯蔵禁止には規則で定める例外がある,第四類だけは他類と常に無条件で同時貯蔵できる,C,規則第39条は、類を異にする危険物の同時貯蔵禁止について例外を定めている。組合せごとの可否は規則に従って判断する。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第39条,類を異にする危険物の同時貯蔵禁止には、省令で定める例外がある。,異なる類の危険物は例外なく同時貯蔵できない。,different classes -> general prohibition -> check statutory exception,B3 Tier A; different-class exception structure.,
O4-B3-LAW-C018,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,hazard grade I,貯蔵上の危険等級について、第四類の特殊引火物はどの危険等級に区分されるか。,危険等級III,危険等級II,危険等級IV,危険等級I,D,規則第39条の2は、特殊引火物を危険等級Iに区分している。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第39条の2,第四類の特殊引火物は危険等級Iに区分される。,特殊引火物は危険等級IIIである。,Class 4 item -> map special inflammable -> hazard grade I,B3 Tier A; risk-grade taxonomy.,
O4-B3-LAW-C019,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,hazard grade II,貯蔵上の危険等級について、第四類の第一石油類およびアルコール類の区分として正しいものはどれか。,危険等級II,危険等級I,危険等級III,危険等級IV,A,規則第39条の2は、第一石油類およびアルコール類を危険等級IIに区分している。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第39条の2,第四類の第一石油類及びアルコール類は危険等級IIに区分される。,第一石油類とアルコール類は危険等級IIIである。,Class 4 item -> first petroleum/alcohol -> hazard grade II,B3 Tier A; distinct from C018 grade-I item.,
O4-B3-LAW-C020,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,container storage standards,危険物を容器に収納して貯蔵する場合の考え方として、規則上正しいものはどれか。,危険物ならすべて同じ容器でよい,危険物の類・危険等級や液体・固体の別等に応じた所定の容器・収納基準に従う,容器の材質は使用者が自由に決める,表示だけあれば収納基準は問われない,B,規則第39条の3は、危険物を容器に収納して貯蔵する場合の容器および収納の基準を定めており、危険物の区分等に応じた基準に従う必要がある。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第39条の3,危険物の類・危険等級や液体/固体に応じて定められた容器・収納基準に従う。,危険物なら種類に関係なく任意の容器を使用できる。,material classification -> container/storage table requirements -> choose compliant container,B3 Tier A; container-rule framework distinct from C012 physical integrity.,
O4-B3-LAW-C021,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,gasoline sale identity confirmation,ガソリンを容器に詰め替えて販売するとき、規則上必要な確認の一つはどれか。,購入者の本人確認,購入者の学歴確認,車両の車検期限確認,購入者の勤務先への電話確認,A,規則第39条の3の2は、ガソリンを容器に詰め替えて販売する際、顧客の本人確認を行うことを定めている。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第39条の3の2,ガソリンを容器に詰め替えて販売するときは顧客の本人確認を行う。,購入量が少なければ本人確認は不要である。,gasoline container sale -> identify customer -> identity confirmation,B3 Tier A; one branch of gasoline-sale controls.,
O4-B3-LAW-C022,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,gasoline sale purpose confirmation,ガソリンを容器に詰め替えて販売するとき、本人確認に加えて規則上確認する事項はどれか。,購入者の年収,使用目的,自宅の延べ面積,所有車両の台数,B,規則第39条の3の2は、ガソリンを容器に詰め替えて販売する際、使用目的を確認することを定めている。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第39条の3の2,ガソリンを容器に詰め替えて販売するときは使用目的を確認する。,本人確認だけすれば使用目的の確認は不要である。,gasoline container sale -> confirm identity -> confirm intended use,B3 Tier A; separate required control from C021.,
O4-B3-LAW-C023,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,gasoline sales record,ガソリンを容器に詰め替えて販売した後の対応として、規則上正しいものはどれか。,口頭で覚えておけばよい,本人確認書類を必ず廃棄する,所定の販売記録を作成する,購入者が記録を作れば販売側は不要である,C,規則第39条の3の2は、ガソリンを容器に詰め替えて販売した場合に販売記録を作成することを定めている。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第39条の3の2,ガソリンを容器に詰め替えて販売した場合は販売記録を作成する。,本人・目的確認をすれば販売記録は不要である。,gasoline container sale -> perform required confirmations -> create sales record,B3 Tier A; recordkeeping branch distinct from C021/C022.,
O4-B3-LAW-C024,READY_FOR_ID,otsu4_law,法令,O4-LAW-KT-STORAGE-HANDLING,container stacking height boundaries,危険物を収納した容器の積み重ね高さについて、規則上正しい組合せはどれか。,原則6m・第三石油類等4m・機械荷役容器3m,原則4m・第三石油類等6m・機械荷役容器3m,すべて一律3m,原則3m・第三石油類等の一定の場合4m・機械荷役構造容器のみの場合6m,D,規則第40条の2は、容器の積み重ね高さを原則3mとし、第四類の第三石油類・第四石油類・動植物油類のみの一定の場合は4m、機械により荷役する構造を有する容器のみの場合は6mとしている。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第40条の2,容器積み重ね高さは原則3m、第四類の第三石油類等のみの一定の場合4m、機械荷役構造容器のみの場合6m。,危険物容器は種類・構造を問わず一律6mまで積める。,container set -> identify material/container structure -> select 3m/4m/6m limit,B3 Tier B multi-boundary calculation/decision; distinct from all canonical 29.,
