candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
B11-RISK-C011,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT11,wind pressure-gradient direction,二つの地域を比べると、一方は気圧が高く、もう一方は気圧が低い。風の基本的な流れについて教則に合うものはどれか。,空気は基本的に気圧の高い方から低い方へ向かい、その水平方向の流れが風である,空気は基本的に気圧の低い方から高い方へ向かい、その流れだけを風という,気圧差は風向に関係せず、風は常に高気圧の中心へ向かう,,A,教則は、風を空気の水平方向の流れとし、空気は気圧の高い方から低い方へ向かうとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の影響」(1)2)a.風と気圧,風の基本は、空気が気圧の高い方から低い方へ向かう水平方向の流れである。,風は基本的に低圧側から高圧側へ向かう。,compare pressure fields -> air flows horizontally high to low -> wind direction,Tier A。Q263は等圧線間隔から風の強弱、Q264は低気圧の循環。本問は気圧差と風の基本方向を問う。,
B11-RISK-C012,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT12,wind-direction naming convention,気象情報に「北の風」と表示されている。教則に沿う風の向きの読み方として正しいものはどれか。,北から南へ向かって吹く風,南から北へ向かって吹く風,東から西へ向かって吹く風,,A,教則では、風向は風が吹いてくる方向で表し、北の風は北から南へ向かって吹く風をいう。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の影響」(1)2)b.風向,風向は風が吹いてくる方向で表すため、北の風は北から南へ吹く。,風向は風が向かっていく方向で表すため、北の風は南から北へ吹く。,wind label -> interpret origin rather than destination -> derive travel direction,Tier A。既存問は平均/瞬間風速や海陸風・山谷風の方向変化を扱うが、風向名称の読み方自体は未出。,
B11-RISK-C013,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT13,microburst classification boundary,積乱雲付近で局地的な強い下降流が観測され、その直径は約3kmである。教則の分類と特徴として最も適切なものはどれか。,直径がおおむね4km以下なのでマイクロバーストに該当し得て、範囲が小さくてもダウンバーストより強烈な下降流となるものがある,直径4km以下ではダウンバースト系の現象には該当せず、下降流も弱い,マイクロバーストは直径10kmを超える広域現象だけを指す,,A,教則は、ダウンバーストのうち直径が4km程度以下の下降流をマイクロバーストとし、範囲は小さいがダウンバーストより強烈な下降流となるものがあるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の影響」(1)2)i.ダウンバースト,直径がおおむね4km以下の下降流はマイクロバーストと呼ばれ、範囲が小さくてもより強烈なものがある。,マイクロバーストはダウンバーストより広域で弱い下降流を指す。,localized downdraft -> apply ~4km size boundary -> microburst classification -> intensity characteristic,Tier A。Q129は発生時間が短く通常観測網に探知されない局地性を問う。本問は約4kmのサイズ境界による分類と強度特性を問う。,
B11-RISK-C014,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT14,takeoff-to-landing weather start gate,30分間の飛行を予定している。離陸時点の現地は晴れているが、取得した予報では飛行中に濃霧となり、着陸まで支障が出る見込みが高い。教則に沿う開始判断として最も適切なものはどれか。,離陸時点が晴れていれば開始し、濃霧になってから対応を考える,作業内容・時間・環境に応じた気象情報を分析し、離陸から着陸まで支障がないことを確認できないため開始しない,離陸後10分だけ晴れる見込みなら、残りの飛行時間の予報は確認せず開始する,,B,教則は、飛行に影響する気象情報を作業内容・時間・環境に応じて入手・分析し、離陸から着陸に至るまで支障のある気象状況にならないことを確認した後に飛行を開始するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の重要性及び情報源」(1)無人航空機における気象の重要性,飛行開始前に、離陸から着陸までの全運航時間に支障のある気象状況にならないことを確認する。,離陸時点の天気だけ問題なければ、飛行中から着陸までの悪化予報を考慮せず開始してよい。,mission duration/environment -> analyze relevant weather -> cover takeoff-through-landing window -> start/no-start decision,Tier B。Q093は情報源・情報種別の選択、Q096/Q126は現在すでに霧・雷鳴がある状態の延期判断。本問は将来の運航時間帯まで含めた開始ゲートというtime boundaryとreasoning pathが異なる。,
B11-RISK-C015,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT15,large-aircraft proficiency and safety awareness,最大離陸重量25kg以上の大型無人航空機を運航する。教則が操縦者側に特に求める事項として最も適切なものはどれか。,事故発生時の影響が大きいため、運航への習熟度と安全運航意識を十分に高く保つ,大型機は自動化されているため、操縦者の習熟度は小型機より低くてもよい,技能証明があれば、運航への習熟度や安全運航意識の水準は考慮しなくてよい,,A,教則は、最大離陸重量25kg以上の大型機は事故発生時の影響が大きいため、操縦者の運航への習熟度及び安全運航意識が十分に高いことが要求されるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.3「大型機（最大離陸重量25kg以上）」(1)運航の特徴,大型機は事故影響が大きいため、操縦者には十分に高い運航習熟度と安全運航意識が要求される。,大型機でも技能証明があれば、小型機と同程度以下の習熟度・安全意識で足りる。,large aircraft -> greater accident consequence -> elevated operator proficiency/safety-awareness requirement,Tier A。Q099は大型機の慣性と障害物回避、Q273/B9-C018は緊急着陸地点の広さ。本問は事故影響から操縦者側に要求される習熟度・安全意識を問う。,
B11-RISK-C016,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT16,large-aircraft noise footprint,最大離陸重量25kg以上の大型無人航空機の飛行経路を選んでいる。周辺住民への影響を考える際、教則に沿う大型機の一般的な特徴はどれか。,一般に小型機より騒音が大きくなるため、飛行経路周囲への配慮が必要である,大型機は一般に小型機より静音なので、飛行経路周囲への騒音配慮は不要である,大型機の大きさは騒音と無関係であり、配慮すべきなのは障害物だけである,,A,教則は、大型機は一般に小型の機体より騒音が大きくなるため、飛行経路周囲への配慮が必要としている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.3「大型機（最大離陸重量25kg以上）」(1)運航の特徴,大型機は一般に小型機より騒音が大きくなるため、飛行経路周囲へ配慮する。,大型機のリスクは慣性や着陸面積だけであり、騒音は小型機と同程度として扱えばよい。,large aircraft -> greater typical noise -> route-neighborhood impact -> planning consideration,Tier A。Q163は電動機とエンジン機という動力源別の騒音差。本問は機体サイズに起因する騒音と飛行経路周囲への配慮を問う。,
B11-RISK-C017,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT17,BVLOS GNSS-abnormal failsafe,目視外飛行中にGNSSの電波に異常が生じる場合を想定して、フェールセーフ機能を確認している。教則に示される機能例として最も適切なものはどれか。,GNSSが復帰するまで位置を維持する、安全に自動着陸する、又はGNSS等以外で位置情報を取得できるようにする,GNSS異常時は位置情報がなくても同じ経路を自動で飛び続けるだけでよい,GNSS異常時は必ずその場で動力を停止し、落下させる,,A,教則は、目視外飛行のGNSS電波異常時のフェールセーフ例として、復帰までの位置維持、安全な自動着陸、又はGNSS等以外による位置情報取得を挙げている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.4「目視外飛行」(1)1)フェールセーフ機能の例②,GNSS電波異常時には、位置維持・安全な自動着陸・代替位置情報取得などのフェールセーフが例示される。,GNSS異常時には位置維持・安全着陸・代替測位は不要で、同じ経路を継続すればよい。,GNSS anomaly -> navigation degradation -> hold/land/alternate-position-source response branch,Tier B。Q138はBVLOS装備要件の束、Q139は操縦用電波断絶時の帰還/位置維持。本問はGNSS異常という別failure triggerと固有のresponse branchを問う。,
B11-RISK-C018,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT18,BVLOS battery-abnormal failsafe,目視外飛行中、電池の電圧・容量・温度等に異常が発生する場合を想定している。教則に示されるフェールセーフ機能例の組合せとして最も適切なものはどれか。,発煙・発火を防止し、離陸地点への自動帰還又は安全な自動着陸を可能にする,残量表示だけを継続し、発煙・発火防止や帰還・着陸の機能は設けない,電池異常時は飛行距離を伸ばすため自動的に出力を最大化する,,A,教則は、目視外飛行で電池の電圧、容量又は温度等に異常が発生した場合のフェールセーフ例として、発煙・発火防止と、離陸地点への自動帰還又は安全な自動着陸を挙げている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.4「目視外飛行」(1)1)フェールセーフ機能の例③,電池異常時には発煙・発火を防止し、自動帰還又は安全な自動着陸を可能とする機能が例示される。,電池異常時は残量表示だけあればよく、熱的危険の防止や帰還・着陸機能は不要である。,battery voltage/capacity/temperature anomaly -> thermal hazard control + endurance response -> return or safe land,Tier B。Q138は一般のBVLOS装備要件、Q139は電波断絶、Q045は低温環境での飛行可能時間短縮。本問は飛行中の電池異常triggerに対する発煙・発火防止と帰還/着陸branchを問う。,
B11-RISK-C019,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT19,BVLOS certified-harm-function exception,補助者を配置しない目視外飛行を計画している。第三者の立入りを制限する立入管理区画を設定し、第三者が立ち入らないための対策も講じる。この場合、教則が例示する「第三者に危害を加えないことを製造事業者等が証明した機能」の扱いとして最も適切なものはどれか。,補助者なし目視外飛行では、立入管理区画や侵入防止策があっても当該機能は常に必須で例外はない,立入管理区画を設定し第三者が立ち入らない対策を行う場合は、当該機能を求める例示要件の除外条件に該当する,立入管理区画を設定すると、目視外飛行に必要な他の追加要件もすべて不要になる,,B,教則は、補助者を配置しない目視外飛行で第三者に危害を加えないことを製造事業者等が証明した機能を追加要件例とする一方、立入管理区画を設定して第三者が立ち入らない対策を行う場合、又は進行方向直下・周辺への第三者立入りを常時監視できる場合は除くとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.4「目視外飛行」(1)2)補助者を配置しない場合,補助者なし目視外飛行の証明済み危害防止機能には、立入管理区画+侵入防止又は進行方向直下・周辺の常時監視という明示的な除外条件がある。,補助者なし目視外飛行では、第三者の立入りを物理的に管理できても証明済み危害防止機能は例外なく必須である。,no-assistant BVLOS -> harm-control requirement -> test controlled-area/continuous-monitoring exception -> determine equipment necessity,Tier B。Q154は証明済み危害防止機能を原則要件として問う。本問はソースに明記された除外条件を答えとして要求するためdecision boundaryとreasoning pathが異なる。,
B11-RISK-C020,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B11-RISK-KT20,BVLOS forced-landing location tracking,目視外飛行用の機体を選定している。正常飛行中は地上で位置と異常の有無を把握できるが、不具合で不時着すると地上側では機体位置を把握できなくなる。教則に沿う評価として最も適切なものはどれか。,正常飛行中に位置が分かれば十分なので、この機体で要件を満たす,不具合で不時着した場合も含めて地上で機体位置を把握できる必要があるため、要件を満たすとはいえない,不時着後の位置把握は補助者の記憶だけで行えばよく、機体側・地上側の把握機能は不要である,,B,教則は、目視外飛行で地上において無人航空機の位置及び異常の有無を把握できることを求め、その位置把握には不具合発生時に不時着した場合を含むと明記している。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.4「目視外飛行」(1)1)補助者を配置する場合,目視外飛行の地上位置把握は正常飛行中だけでなく、不具合で不時着した場合も含む。,地上での位置把握要件は正常飛行中だけを対象とし、不時着後の位置は把握できなくてもよい。,BVLOS flight -> failure/forced-landing state -> extend position awareness beyond airborne phase -> locate aircraft after landing,Tier B。Q138は位置・異常把握を含む装備要件の束、Q141は補助者なし目視外飛行の針路・姿勢等と計画経路差。本問は不時着後まで位置把握を継続するlifecycle boundaryを問う。,
