candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
B4-OPS-C011,READY_FOR_ID,drone_operations,Operations,OPS3,GNSS-off hovering,マルチローターでホバリング中にGNSS受信機能を無効にしたところ、水平位置が不安定になった。教則に沿う操作として最も適切なものはどれか。,エレベーター操作とエルロン操作で水平位置を安定させ、ホバリングを維持する,ラダー操作だけで高度と水平位置を同時に固定する,スロットルを一定にすれば水平位置も自動的に安定する,,A,教則は、GNSSを使用しないホバリングでは気流の影響で水平位置が不安定となるため、エレベーター操作とエルロン操作により水平位置を安定させるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.1(1)6)「GNSSを使用しないホバリング」（教則表示ページ57 / PDF viewer 63）,GNSS-offホバリングではエレベーター・エルロン操作で水平位置を安定させる。,高度を保てば水平位置も自動的に維持される。,GNSS disabled -> horizontal drift -> elevator/aileron correction,LOW。Q062は通常の右移動制御、B4 C010はGNSS-off能力の一般要件。本問は具体的なhover correction。,
B4-OPS-C012,READY_FOR_ID,drone_operations,Operations,OPS3,helicopter landing site surface,回転翼航空機（ヘリコプター）の離着陸地点を選ぶ。教則に沿う場所として最も適切なものはどれか。,水平で滑りにくく、砂や乾燥した土による砂埃が生じにくい場所,傾斜していても砂地なら、ローターのダウンウォッシュで視界を確保しやすい場所,滑りやすい場所を選び、ヨー軸まわりの回転を利用して離陸方向を整える,,A,教則はヘリコプターの離着陸地点として水平な場所を選び、滑りやすい場所や砂・乾燥した土の上を避けるとしている。砂埃はダウンウォッシュで飛散し視界を遮るおそれがある。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.1(2)1)「離着陸地点の選定」（教則表示ページ57 / PDF viewer 63）,ヘリコプターの離着陸地点は水平・非滑性を確保し、砂や乾燥土による視界悪化を避ける。,回転翼機なら地表状態は離着陸安全性に大きく影響しない。,helicopter rotor/downwash/ground contact -> site surface hazards -> select safe surface,LOW。既存Riskの一般的離着陸場所選定とは異なり、ヘリコプター固有の傾斜・滑り・砂埃を問う。,
B4-OPS-C013,READY_FOR_ID,drone_operations,Operations,OPS3,helicopter rotor speed before liftoff,回転翼航空機（ヘリコプター）を離陸させる。教則に沿う操作として最も適切なものはどれか。,十分にローター回転が上昇してから離陸する,ローター回転が低い状態のまま早く離陸し、空中で回転数を上げる,ローター回転数は機体の反応速度に影響しないため、離陸前の確認は不要である,,A,教則は、ローター回転が低い状態で無理に離陸させると機体の反応が遅れることがあり危険なため、十分にローター回転が上昇してから離陸するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.1(2)2)「離陸方法」（教則表示ページ57 / PDF viewer 63）,ヘリコプターは十分なローター回転数を得てから離陸する。,低回転のまま離陸しても空中で補えば安全性は同じ。,rotor speed -> control response -> wait before liftoff,LOW。現行canonicalにヘリコプター離陸時のローター回転数要件は未出。,
B4-OPS-C014,READY_FOR_ID,drone_operations,Operations,OPS3,helicopter post-landing rotor safety,回転翼航空機（ヘリコプター）が接地した直後で、ローターはまだ回転している。教則に沿う対応として最も適切なものはどれか。,ローターが停止するまで機体に近づかない,接地していれば安全なので、ローター回転中でもすぐ機体を回収する,ローターの回転が遅くなった時点で手で停止させる,,A,教則はヘリコプターの着陸方法として、接地後、ローターが停止するまで機体に近づかないとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.1(2)3)「着陸方法」（教則表示ページ57 / PDF viewer 63）,ヘリコプター接地後はローターが停止するまで機体に近づかない。,接地した時点で回転翼による危険は終了する。,touchdown -> rotor residual hazard -> wait for stop before approach,LOW。Q087は事故時の回転中プロペラへの接近回避だが、本問は通常着陸後のヘリコプター固有手順。,
B4-OPS-C015,READY_FOR_ID,drone_operations,Operations,OPS3,fixed-wing runway surface,飛行機型無人航空機の離着陸地点を選定する。教則に最も合う場所はどれか。,水平で、草などが伸びていない滑走路,傾斜があり、草が長く伸びた滑走路,滑走路の傾斜や草の状態はプロペラや滑走安定性に影響しないため考慮不要である,,A,教則は、飛行機の滑走路は水平で草などが伸びていない場所を選ぶとしている。傾斜地は滑走中に不安定となり、長い草はプロペラに接触するおそれがある。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.1(3)1)「離着陸地点の選定」（教則表示ページ58 / PDF viewer 64）,飛行機の滑走路は水平で草が伸びていない場所を選ぶ。,飛行機なら滑走路表面状態は離着陸に影響しない。,fixed-wing ground roll -> slope/grass hazards -> runway selection,LOW。現行canonicalにfixed-wing滑走路表面の選定条件は未出。,
B4-OPS-C016,AI_PRE_ACCEPT,drone_operations,Operations,OPS3,fixed-wing wind direction,飛行機型無人航空機の離着陸方向を選ぶ。教則に最も合う考え方はどれか。,原則として向かい風方向を選び、追い風では失速や滑走路逸脱のリスクを考慮する,原則として追い風方向を選ぶと、低い速度でも失速しにくい,風向は離着陸の安全性に影響しないため、滑走路の向きだけで決める,,A,教則は、飛行機の離着陸は向かい風を選ぶのが原則であり、追い風では失速の危険が生じ、失速しない速度にすると滑走路逸脱の危険が生じるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.1(3)1)「離着陸地点の選定」（教則表示ページ58 / PDF viewer 64）,飛行機の離着陸は向かい風が原則で、追い風は失速・滑走路逸脱リスクを高める。,追い風の方が離着陸に安全である。,fixed-wing takeoff/landing -> wind direction -> headwind principle and tailwind risks,LOW。既存Q067は失速原理、B4 C015は滑走路面。本問は離着陸時の風向選択。,
B4-OPS-C017,READY_FOR_ID,drone_operations,Operations,OPS3,automatic route obstacle precheck,自動操縦のウェイポイントを設定した。地図上では飛行経路に問題がないように見える。教則がヒューマンエラー対策として求めるものはどれか。,設定した飛行経路上の障害物等を事前に現地確認する,自動操縦では地図情報があるため、現地で障害物を確認する必要はない,飛行開始後に機体カメラで障害物を確認すれば、事前確認は不要である,,A,教則は、自動操縦ではウェイポイント設定時の障害物確認不足による衝突・墜落が想定されるため、設定した飛行経路上の障害物等を事前に現地確認するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.2(2)「自動操縦におけるヒューマンエラーの傾向」（教則表示ページ60 / PDF viewer 66）,自動操縦の設定経路は、障害物等を事前に現地確認する。,地図上でwaypointを設定すれば現地障害物確認は不要。,waypoint planning -> map omission risk -> onsite route obstacle verification,LOW。Q086は自動操縦の再現性メリット、Q017はGNSS精度による経路誤差であり、設定時の現地障害物確認は未出。,
B4-OPS-C018,READY_FOR_ID,drone_operations,Operations,OPS3,manual orientation human error,手動操縦の訓練を計画している。操縦者の視線方向と機体の正面方向が異なる場合の誤操作や、遠距離で障害物との距離をつかみにくくなるリスクへの対策として、教則に最も合うものはどれか。,機体をあらゆる方向に向けても意図した方向・高度へ制御する訓練や、指定距離での着陸訓練を行う,機体の正面を常に操縦者へ向ける訓練だけ行い、他方向の操作は避ける,自動操縦を使用すれば手動操縦の訓練は不要になる,,A,教則は、手動操縦では機体正面と操縦者の視線が異なる場合に意図しない方向へ飛びやすく、距離が離れると障害物との距離差も把握しづらいとして、全方向の確実な制御訓練や指定距離での着陸訓練を有効としている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.2(3)「手動操縦におけるヒューマンエラーの傾向」（教則表示ページ60 / PDF viewer 66）,手動操縦の方向認知・距離認知リスクには、全方向制御や指定距離着陸の訓練が有効。,機体の向きが変わる状況を避ければ手動操縦技能として十分。,manual visual orientation/distance limits -> targeted training -> error mitigation,LOW。Q086はmanualの細かな操作適性、Q018-Q021はauto/manual切替。本問は手動操縦固有のhuman-error training。,
B4-OPS-C019,READY_FOR_ID,drone_operations,Operations,OPS4,CRM five skills,TEMを効果的に実践するためのCRMスキルとして、教則が示す組合せはどれか。,状況認識・意思決定・ワークロード管理・チームワーク・コミュニケーション,操縦速度・航続距離・ペイロード・電波強度・GNSS精度,飛行許可・機体登録・保険・整備・飛行日誌,,A,教則は、TEMを効果的に実践するための5つのCRMスキル（ノンテクニカルスキル）として、状況認識、意思決定、ワークロード管理、チームワーク、コミュニケーションを挙げている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.4.1「CRM」（教則表示ページ62 / PDF viewer 68）,TEM実践に必要な5つのCRMスキルは状況認識・意思決定・ワークロード管理・チームワーク・コミュニケーション。,CRMは機体性能や行政手続の項目を覚える枠組みである。,TEM effectiveness -> nontechnical competencies -> identify five CRM skills,LOW。Q088はCRMが全resourceを活用する概念、Q022-Q025はTEM stages。本問は5技能の明示的構成。,
B4-OPS-C020,READY_FOR_ID,drone_operations,Operations,OPS4,assistant primary responsibilities,補助者を配置する運航で、操縦者は機体の動きと操縦に集中する必要がある。教則に示された補助者の主な役割として最も適切なものはどれか。,飛行準備、飛行経路の安全管理、第三者の立入管理などを主として行う,操縦者に代わって常時送信機を操作し、操縦者は周囲監視だけを行う,飛行後の記録作成だけを担当し、飛行前・飛行中の安全管理には関与しない,,A,教則は、操縦者が機体の動きや操縦に集中する必要があるため、飛行準備、飛行経路の安全管理、第三者の立入管理などは補助者が主として行う必要があるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.4.2「安全な運航のための補助者の必要性、役割及び配置」（教則表示ページ62 / PDF viewer 68）,補助者は操縦者の集中を支えるため、飛行準備・経路安全管理・第三者立入管理を主に担う。,補助者の役割は飛行後の補助に限られる、又は操縦そのものを代行する。,pilot attention limits -> role division -> assistant manages external operational safety,MEDIUM-LOW。Q089は補助者数・配置・担当範囲・連絡方法の事前coordination。本問は操縦者とのprimary role divisionに焦点。,
