candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
O4-B2-LAW-C011,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,post-conviction two-year boundary,消防法等の違反で罰金以上の刑に処せられ、その執行を終えた日から1年6か月の者について、消防法上正しい説明はどれか。,2年未満でも必ず交付しなければならない,1年を超えた時点で不交付事由にはなり得ない,都道府県知事は免状を交付しないことができる,罰金刑はこの規定の対象外である,C,消防法第13条の2第4項第2号は、消防法等に違反して罰金以上の刑に処せられ、その執行終了等の日から2年を経過しない者について、都道府県知事が免状を交付しないことができるとしている。1年6か月は2年未満である。,O4-LAW-1,2026-08-25,消防法 第13条の2第4項第2号,消防法等違反で罰金以上の刑を受け、執行終了等から2年を経過しない者には免状を交付しないことができる。,刑の執行終了から1年経てば必ず交付対象になる。,qualifying conviction -> elapsed 18 months -> compare with two-year boundary -> discretionary non-issuance applies,Batch 2 Tier B temporal boundary distinct from C010.,OTSU4-Q-000017
O4-B2-LAW-C012,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,return-order authority,危険物取扱者が消防法等に違反した場合、その免状の返納を命ずることができる者として消防法上正しいものはどれか。,違反場所の消防署長だけ,市町村長だけ,免状を交付した試験会場の責任者,その免状を交付した都道府県知事,D,消防法第13条の2第5項は、危険物取扱者が消防法等に違反しているとき、その危険物取扱者免状を交付した都道府県知事が免状の返納を命ずることができるとしている。,O4-LAW-1,2026-08-25,消防法 第13条の2第5項,免状返納命令は当該免状を交付した都道府県知事が行うことができる。,違反場所の都道府県知事が常に直接返納命令を行う。,violation -> identify issuing governor -> return-order authority,Batch 2 Tier A; paired but distinct from C013 inter-prefectural notification.,OTSU4-Q-000018
O4-B2-LAW-C013,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,inter-prefectural violation notification,A県知事が、B県知事から免状を交付された危険物取扱者の消防法等違反をA県内で認めた。この場合のA県知事の対応として正しいものはどれか。,違反の旨をB県知事へ通知する,A県知事がそのB県免状を必ず自ら書き換える,何もできず通知も不要,消防署長へ免状の所有権を移す,A,消防法第13条の2第6項は、他の都道府県知事から免状を受けた者の違反を認めた都道府県知事が、その旨を当該免状を交付した都道府県知事へ通知しなければならないとしている。,O4-LAW-1,2026-08-25,消防法 第13条の2第6項,他都道府県発行免状の所持者の違反を認めた知事は、免状を交付した知事へ通知する。,違反地の知事には他県発行免状に関する通知義務がない。,violation jurisdiction differs from issuing jurisdiction -> notify issuing governor,Batch 2 source-defined jurisdiction branch distinct from C012.,OTSU4-Q-000019
O4-B2-LAW-C014,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,delegation for license administration,危険物取扱者免状の書換え・再交付など、消防法第13条の2の各項以外の必要事項は、消防法上どの法形式で定めることとされているか。,市町村条例だけ,政令,都道府県規則だけ,事業所の予防規程,B,消防法第13条の2第7項は、免状の書換え・再交付その他免状に関し必要な事項を政令で定めるとしている。,O4-LAW-1,2026-08-25,消防法 第13条の2第7項,免状の書換え・再交付等の必要事項は政令で定める。,免状の書換え・再交付は消防法本文だけで手続の全てが完結する。,license administration detail -> identify delegated legal instrument -> Cabinet Order,Batch 2 Tier A; distinct from C020 Ministry ordinance delegation for examinations.,OTSU4-Q-000020
O4-B2-LAW-C015,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,examination purpose,危険物取扱者試験が確認する内容として、消防法上もっとも適切なものはどれか。,危険物販売の営業成績,消防署の組織運営能力,危険物の取扱作業の保安に必要な知識・技能,建築確認申請の作成能力,C,消防法第13条の3第1項は、危険物取扱者試験を、危険物の取扱作業の保安に関して必要な知識および技能について行うとしている。,O4-LAW-1,2026-08-25,消防法 第13条の3第1項,危険物取扱者試験は危険物取扱作業の保安に必要な知識・技能について行う。,危険物取扱者試験は販売実務だけを評価する。,exam purpose -> safety of handling -> knowledge and skills,Batch 2 Tier A; distinct from exam taxonomy/administration candidates.,OTSU4-Q-000021
O4-B2-LAW-C016,AI_PRE_ACCEPT,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,examination taxonomy,危険物取扱者試験の種類として、消防法上正しい組合せはどれか。,甲種・乙種のみ,乙種・丙種のみ,甲種・乙種・丙種・丁種,甲種・乙種・丙種,D,消防法第13条の3第2項は、危険物取扱者試験を甲種、乙種、丙種の3種類としている。,O4-LAW-1,2026-08-25,消防法 第13条の3第2項,危険物取扱者試験は甲種・乙種・丙種の3種類である。,免状は3種類でも、試験は1種類しかない。,exam taxonomy -> enumerate statutory exam types,Batch 2 Tier A; distinct from C007 license taxonomy because the object classified is the examination.,
O4-B2-LAW-C017,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,minimum examination frequency,ある都道府県が乙種危険物取扱者試験を2年間まったく実施しない運用を予定している。消防法の規定に照らした評価として正しいものはどれか。,各試験種類について毎年1回以上行う規定に反する,3年に1回以上ならよい,甲種だけ毎年実施すればよい,実施頻度に法定の下限はない,A,消防法第13条の3第3項は、甲種・乙種・丙種の各試験種類ごとに、毎年1回以上、都道府県知事が試験を行うとしている。,O4-LAW-1,2026-08-25,消防法 第13条の3第3項,各種類の危険物取扱者試験は毎年1回以上、都道府県知事が行う。,乙種試験は需要がなければ数年間実施しなくてもよい。,exam type -> annual minimum frequency -> compare two-year gap -> noncompliant,Batch 2 application boundary; distinct from C016 taxonomy.,OTSU4-Q-000022
O4-B2-LAW-C018,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,Kou exam chemistry-education eligibility,甲種危険物取扱者試験の受験資格ルートの一つとして、消防法第13条の3第4項に明記されているものはどれか。,乙種免状がないすべての18歳以上の者,大学または高等専門学校で化学に関する学科・課程を修めて卒業した者等,丙種免状を取得して1か月経過した者,消防団員を1日経験した者,B,消防法第13条の3第4項第1号は、大学または高等専門学校で化学に関する学科・課程を修めて卒業した者などを、甲種試験の受験資格ルートの一つとして定めている。,O4-LAW-1,2026-08-25,消防法 第13条の3第4項第1号,甲種試験の受験資格には、大学等で化学に関する学科・課程を修めて卒業した者等のルートがある。,甲種試験は乙種免状保有者しか受験できない。,Kou eligibility -> chemistry education route -> eligible,Batch 2 Tier A; distinct from C019 Otsu-license practical-experience route.,OTSU4-Q-000023
O4-B2-LAW-C019,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,Kou exam Otsu experience threshold,乙種危険物取扱者免状の交付後、危険物取扱いの実務経験が1年6か月の者について、消防法第13条の3第4項第2号の甲種試験受験資格ルートを満たすか。,満たす。1年以上でよい,満たす。6か月以上でよい,満たさない。2年以上が必要,実務経験は一切要件にならない,C,消防法第13条の3第4項第2号は、乙種危険物取扱者免状の交付を受けた後、2年以上の危険物取扱い実務経験を有する者を甲種試験の受験資格者としている。1年6か月は2年未満である。,O4-LAW-1,2026-08-25,消防法 第13条の3第4項第2号,乙種免状交付後2年以上の危険物取扱い実務経験は甲種試験受験資格ルートの一つである。,乙種免状取得後1年の実務経験で甲種受験資格を満たす。,Otsu license -> elapsed practical experience 18 months -> compare with two-year floor -> not eligible under this route,Batch 2 Tier B temporal boundary; distinct from C018 education route and C002 six-month supervisor threshold.,OTSU4-Q-000024
O4-B2-LAW-C020,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,delegation for examination details,危険物取扱者試験の試験科目や受験手続などの必要事項は、消防法上どの法形式で定めることとされているか。,市町村条例のみ,受験会場ごとの内規,事業所の予防規程,総務省令,D,消防法第13条の3第5項は、危険物取扱者試験の試験科目、受験手続その他必要な事項を総務省令で定めるとしている。,O4-LAW-1,2026-08-25,消防法 第13条の3第5項,危険物取扱者試験の試験科目・受験手続等は総務省令で定める。,試験科目は都道府県ごとに法令の根拠なく自由に決められる。,exam administration detail -> identify delegated legal instrument -> MIC ordinance,Batch 2 Tier A; distinct from C014 Cabinet Order delegation for licenses.,OTSU4-Q-000025
O4-B2-LAW-C021,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,safety training obligation,製造所等で実際に危険物の取扱作業に従事している危険物取扱者について、消防法上正しいものはどれか。,所定の危険物取扱作業の保安に関する講習を受けなければならない,免状取得後は講習を受ける義務は一切ない,危険物を扱っていても甲種だけが講習対象である,講習は無資格者だけが受ける,A,消防法第13条の23は、製造所、貯蔵所または取扱所で危険物の取扱作業に従事する危険物取扱者に、総務省令で定めるところにより保安講習を受ける義務を課している。,O4-LAW-1,2026-08-25,消防法 第13条の23,製造所等で危険物取扱作業に従事する危険物取扱者には保安講習受講義務がある。,免状を取得すれば、実際に危険物取扱作業へ従事しても講習義務はない。,licensed handler -> actual handling work at facility -> safety training obligation,Batch 2 Tier A; distinct from exam and supervisor qualification questions.,OTSU4-Q-000026
O4-B2-LAW-C022,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,dismissal order violation trigger,危険物保安監督者が消防法または同法に基づく命令に違反した。消防法第13条の24第1項に基づき、市町村長等が行える措置として正しいものはどれか。,監督者の免状を必ずその場で新規交付する,所有者等に対し、その危険物保安監督者の解任を命ずることができる,所有者等に対して施設を無条件に譲渡させる,法令上は何の措置もできない,B,消防法第13条の24第1項は、危険物保安監督者等が消防法または同法に基づく命令に違反したとき、市町村長等が製造所等の所有者・管理者・占有者に対し、その者の解任を命ずることができるとしている。,O4-LAW-1,2026-08-25,消防法 第13条の24第1項,危険物保安監督者が法令等に違反した場合、市町村長等は所有者等に解任を命ずることができる。,監督者の違反に対しては免状返納制度しかなく、所有者等への解任命令はない。,supervisor violation -> municipal authority -> owner/manager/occupant -> dismissal order,Batch 2 source-defined dismissal trigger; distinct from C023 public-safety-risk trigger.,OTSU4-Q-000027
O4-B2-LAW-C023,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,dismissal order safety-risk trigger,危険物保安監督者に明確な法令違反は確認されていないが、その者に業務を続けさせることが公共の安全維持や災害防止に支障を及ぼすおそれがある。この場合の消防法上の扱いとして正しいものはどれか。,法令違反がない限り解任命令は絶対にできない,都道府県知事だけが事業所を閉鎖できる,市町村長等は所有者等に解任を命ずることができる,監督者本人が同意しない限り法的措置はない,C,消防法第13条の24第1項は、明示的な法令違反の場合だけでなく、その者に業務を行わせることが公共の安全維持または災害発生防止に支障を及ぼすおそれがあると認めるときも、解任命令を可能としている。,O4-LAW-1,2026-08-25,消防法 第13条の24第1項,法令違反がなくても、公共安全維持・災害防止に支障を及ぼすおそれがあれば解任命令が可能である。,危険物保安監督者の解任命令には必ず明示的な法令違反が必要である。,no explicit violation -> assess public-safety/disaster-prevention risk -> dismissal order may still apply,Batch 2 source-defined alternate trigger; materially distinct from C022 violation trigger.,OTSU4-Q-000028
O4-B2-LAW-C024,INTEGRATED,otsu4_law,法令,O4-LAW-KT-LICENSING-DUTIES,supervisor emergency duties,製造所等で火災が発生したときの危険物保安監督者の業務として、危険物の規制に関する規則上正しいものはどれか。,消防機関への連絡だけ行い、応急措置の指揮はしない,応急措置だけ行い、消防機関等への連絡は不要,火災時の対応は危険物保安監督者の業務ではない,作業者を指揮して応急措置を講じるとともに、直ちに消防機関その他関係者へ連絡する,D,危険物の規制に関する規則第48条第2号は、火災等の災害が発生した場合、危険物保安監督者が作業者を指揮して応急措置を講ずるとともに、直ちに消防機関その他関係者へ連絡することを業務としている。,O4-LAW-3,2026-08-25,危険物の規制に関する規則 第48条第2号,災害時、危険物保安監督者は応急措置の指揮と消防機関等への即時連絡の双方を行う。,災害時は消防機関への連絡だけ行えば、作業者への応急措置指揮は不要である。,fire/disaster -> direct emergency measures + immediate notification -> both duties required,Batch 2 Tier A; distinct from appointment/qualification questions and tests operational duty.,OTSU4-Q-000029
